	url	language_iso	Description	Year	language_name	trans_ID	verses
409	https://www.bible.com/bible/28/jhn.1.blph	spa	blph la palabra version hispanoamericana	28	Spanish - Español (América Latina)	28	0
410	https://www.bible.com/bible/222/jhn.1.bhti	spa	bhti la biblia hispanoamericana traduccion interconfesional version hispanoamericana	222	Spanish - Español (América Latina)	222	0
411	https://www.bible.com/bible/1715/jhn.1.bdo1573	spa	bdo1573 biblia del oso 1573	1715	Spanish - Español (América Latina)	1715	0
412	https://www.bible.com/bible/1637/jhn.1.nvi	spa	nvi nueva version internacional castellano	1637	Spanish (Spain) - Español (España)	1637	0
413	https://www.bible.com/bible/442/jhn.1.dhhed	spa	dhhed dios habla hoy con deuterocanonicos version espanola	442	Spanish (Spain) - Español (España)	442	0
414	https://www.bible.com/bible/53/jhn.1.dhhe	spa	dhhe dios habla hoy version espanola	53	Spanish (Spain) - Español (España)	53	0
415	https://www.bible.com/bible/214/jhn.1.bti	spa	bti la biblia traduccion interconfesional version espanola	214	Spanish (Spain) - Español (España)	214	0
416	https://www.bible.com/bible/210/jhn.1.blp	spa	blp la palabra version espanola	210	Spanish (Spain) - Español (España)	210	0
417	https://www.bible.com/bible/841/jhn.1.esp	epo	esp la sankta biblio 1926	841	Esperanto	841	0
418	https://www.bible.com/bible/829/jhn.1.otsnt	ots	otsnt el nuevo testamento en otomi de san felipe santiago edo de mexico	829	Estado de México Otomi	829	0
419	https://www.bible.com/bible/223/jhn.1.eabd	eus	eabd elizen arteko biblia biblia en euskara traduccion interconfesional	223	Basque - Euskara	223	0
420	https://www.bible.com/bible/309/jhn.1.eep	est	eep eesti piibel	309	Estonian - Eesti keel	309	0
421	https://www.bible.com/bible/889/jhn.1.etunt	etu	etunt ejagham new testament	889	Ejagham	889	0
422	https://www.bible.com/bible/1154/jhn.1.ekant	eka	ekant nwer esowo egbanngalung ji nfenfe	1154	Ekajuk	1154	0
423	https://www.bible.com/bible/1476/jhn.1.enhl	leg	enhl enhlit bible	1476	Lengua Norte (Paraguay) - Enhlit (Enhlet)	1476	0
424	https://www.bible.com/bible/1480/jhn.1.enxbi	enx	enxbi biblia enxet	1480	Lengua Sur (Paraguay) - Enxet	1480	0
425	https://www.bible.com/bible/270/jhn.1.sjant	sja	sjant tachi akore pedee	270	Epena	270	0
426	https://www.bible.com/bible/1351/jhn.1.sjab	sja	sjab tachi ak ore pedee chonaarawedapema	1351	Epena	1351	0
427	https://www.bible.com/bible/1004/jhn.1.mcqnt	mcq	mcqnt godoni vu a maiu ina	1004	Ese	1004	0
428	https://www.bible.com/bible/576/jhn.1.esent	ese	esent eyacuinajjija esohui	576	Ese Ejja	576	0
429	https://www.bible.com/bible/1952/jhn.1.vbl	spa	vbl el nuevo testamento version biblia libre	1952	Spanish - Español (América Latina)	1952	0
430	https://www.bible.com/bible/178/jhn.1.tlai	spa	tlai traduccion en lenguaje actual interconfesional	178	Spanish - Español (América Latina)	178	0
431	https://www.bible.com/bible/176/jhn.1.tla	spa	tla traduccion en lenguaje actual	176	Spanish - Español (América Latina)	176	0
432	https://www.bible.com/bible/150/jhn.1.rvr95	spa	rvr95 biblia reina valera 1995	150	Spanish - Español (América Latina)	150	0
433	https://www.bible.com/bible/149/jhn.1.rvr1960	spa	rvr1960 biblia reina valera 1960	149	Spanish - Español (América Latina)	149	0
434	https://www.bible.com/bible/1718/jhn.1.rvr09	spa	rvr09 biblia reina valera 1909	1718	Spanish - Español (América Latina)	1718	0
435	https://www.bible.com/bible/147/jhn.1.rves	spa	rves reina valera antigua	147	Spanish - Español (América Latina)	147	0
436	https://www.bible.com/bible/146/jhn.1.rvc	spa	rvc reina valera contemporanea	146	Spanish - Español (América Latina)	146	0
437	https://www.bible.com/bible/1782/jhn.1.rva2015	spa	rva2015 reina valera actualizada	1782	Spanish - Español (América Latina)	1782	0
438	https://www.bible.com/bible/197/jhn.1.pdt	spa	pdt la biblia la palabra de dios para todos	197	Spanish - Español (América Latina)	197	0
439	https://www.bible.com/bible/128/jhn.1.nvi	spa	nvi nueva version internacional espanol	128	Spanish - Español (América Latina)	128	0
440	https://www.bible.com/bible/1528/jhn.1.sd1992	gla	sd1992 sailm dhaibhidh 1992 ath sgrudaichte le litreachadh ur	1528	Scots Gaelic - Gàidhlig	1528	0
441	https://www.bible.com/bible/1575/jhn.1.sd1826	gla	sd1826 sailm dhaibhidh 1826 le litreachadh ur 2000	1575	Scots Gaelic - Gàidhlig	1575	0
442	https://www.bible.com/bible/1807/jhn.1.macgap	gla	macgap apocripha macgriogair 1860	1807	Scots Gaelic - Gàidhlig	1807	0
443	https://www.bible.com/bible/1914/jhn.1.macetn	gla	macetn tiomnadh nuadh maceachen 1875	1914	Scots Gaelic - Gàidhlig	1914	0
444	https://www.bible.com/bible/2141/jhn.1.lsn1987	gla	lsn1987 laoidhean o na sgriobtaran naomha 1987	2141	Scots Gaelic - Gàidhlig	2141	0
445	https://www.bible.com/bible/1605/jhn.1.gld	gla	gld ann an gaidhlig an latha an diugh 1986	1605	Scots Gaelic - Gàidhlig	1605	0
446	https://www.bible.com/bible/1562/jhn.1.atn2017	gla	atn2017 an tiomnadh nuadh anns an eadar theangachadh ur gaidhlig 2017	1562	Scots Gaelic - Gàidhlig	1562	0
447	https://www.bible.com/bible/1747/jhn.1.abig	gla	abig am bioball iomraidh gaidhlig 2017	1747	Scots Gaelic - Gàidhlig	1747	0
448	https://www.bible.com/bible/1531/jhn.1.abg1992	gla	abg1992 am bioball gaidhlig 1992	1531	Scots Gaelic - Gàidhlig	1531	0
449	https://www.bible.com/bible/1534/jhn.1.galo-bsi	adl	galo bsi ali niitin bsi	1534	Galo	1534	0
450	https://www.bible.com/bible/434/jhn.1.gmvrnt	gmv	gmvrnt ooratha caaqo maxaafa gamoththo	434	Gamo	434	0
451	https://www.bible.com/bible/439/jhn.1.gmvnt	gmv	gmvnt oraa chaaqo maatzaafaa gaamo	439	Gamo	439	0
452	https://www.bible.com/bible/1013/jhn.1.gang	gnb	gang pathien lekhabu thiengtho	1013	Gangte	1013	5059
453	https://www.bible.com/bible/1504/jhn.1.aeunt	aeu	aeunt jalliq aqsivq gaolkheel daoq	1504	Akeu - Gaolkheel	1504	0
454	https://www.bible.com/bible/1180/jhn.1.pwgnt	pwg	pwgnt god vonana vovokaravina	1180	Gapapaiwa	1180	0
455	https://www.bible.com/bible/1372/jhn.1.wrkpo	wrk	wrkpo garrwa mini bible	1372	Garrwa	1372	0
456	https://www.bible.com/bible/1621/jhn.1.gaw	gbr	gaw alkawali woiwoyi	1621	Gbagyi	1621	0
457	https://www.bible.com/bible/1906/jhn.1.nlg	nlg	nlg na rongorongo uto nina jesus christ	1906	Gela	1906	0
458	https://www.bible.com/bible/1709/jhn.1.%E0%A4%B8%E0%A4%B0%E0%A5%8D%20%E0%A4%95%E0%A4%AC%E0%A5%81%E0%A4%B2	ghe	ghle nyaan kraar	1709	Southern Ghale - Ghale	1709	0
459	https://www.bible.com/bible/1102/jhn.1.bmk	bmk	bmk ghayavi mak	1102	Ghayavi	1102	0
460	https://www.bible.com/bible/1264/jhn.1.asnd	tgl	asnd ang salita ng dios	1264	Tagalog - Filipino	1264	0
461	https://www.bible.com/bible/1184/jhn.1.ppont	ppo	ppont yesu kerisone so whi tao sere kisi fo wisi	1184	Folopa	1184	0
462	https://www.bible.com/bible/813/jhn.1.fon	fon	fon bible fon	813	Fon	813	0
463	https://www.bible.com/bible/817/jhn.1.fon	fon	fon fon bible	817	Fon	817	5058
464	https://www.bible.com/bible/2178/jhn.1.frd	frd	frd surat ralan naa vaidida	2178	Fordata	2178	0
465	https://www.bible.com/bible/973/jhn.1.fornt	for	fornt mono agowe	973	Fore	973	0
466	https://www.bible.com/bible/152/jhn.1.s21	fra	s21 bible segond 21	152	French - Français	152	0
467	https://www.bible.com/bible/133/jhn.1.pdv2017	fra	pdv2017 parole de vie 2017	133	French - Français	133	0
468	https://www.bible.com/bible/131/jhn.1.ost	fra	ost ostervald	131	French - Français	131	0
469	https://www.bible.com/bible/2053/jhn.1.nvs78p	fra	nvs78p nouvelle segond revisee	2053	French - Français	2053	0
470	https://www.bible.com/bible/106/jhn.1.neg79	fra	neg79 nouvelle edition de geneve 1979	106	French - Français	106	0
471	https://www.bible.com/bible/104/jhn.1.nbs	fra	nbs nouvelle bible segond	104	French - Français	104	0
472	https://www.bible.com/bible/93/jhn.1.lsg	fra	lsg bible segond 1910	93	French - Français	93	0
473	https://www.bible.com/bible/64/jhn.1.frdby	fra	frdby bible darby en francais	64	French - Français	64	0
474	https://www.bible.com/bible/62/jhn.1.fmar	fra	fmar martin 1744	62	French - Français	62	0
475	https://www.bible.com/bible/63/jhn.1.bfc	fra	bfc bible en francais courant	63	French - Français	63	0
476	https://www.bible.com/bible/21/jhn.1.bds	fra	bds la bible du semeur	21	French - Français	21	0
477	https://www.bible.com/bible/504/jhn.1.bcc1923	fra	bcc1923 bible catholique crampon 1923	504	French - Français	504	5052
478	https://www.bible.com/bible/784/jhn.1.zosnt	zos	zosnt jomepo testamento	784	Francisco León Zoque	784	0
479	https://www.bible.com/bible/905/jhn.1.fbdc	fub	fbdc fulfulde dc bible	905	Fulfulde (Adamawa)	905	0
480	https://www.bible.com/bible/907/jhn.1.gnt	bbj	gnt ghomala new testament	907	Ghomálá'	907	0
481	https://www.bible.com/bible/1120/jhn.1.gdrnt	gid	gdrnt gidar new testament	1120	Gidar	1120	0
482	https://www.bible.com/bible/1741/jhn.1.acd	acd	acd genth pobthrth gebono wurubuaare gi yege mo re anyamese me wora mo	1741	Gikyode	1741	0
483	https://www.bible.com/bible/1892/jhn.1.knvb	gil	knvb te baibara	1892	Gilbertese	1892	0
484	https://www.bible.com/bible/982/jhn.1.bbrnt	bbr	bbrnt anut nukan aman eposek	982	Girawa	982	0
485	https://www.bible.com/bible/940/jhn.1.gvfnt	gvf	gvfnt god ka main buku	940	Golin	940	0
486	https://www.bible.com/bible/1729/jhn.1.gjnb	gjn	gjnb ebore be kawol	1729	Gonja	1729	0
487	https://www.bible.com/bible/435/jhn.1.gofrnt	gof	gofrnt ooratha caaquwa goofatho	435	Gofa - Goofa	435	0
488	https://www.bible.com/bible/506/jhn.1.gofent	gof	gofent oraa chaaquwaa gofaa	506	Gofa - Goofa	506	0
489	https://www.bible.com/bible/1173/jhn.1.gqrnt	gqr	gqrnt ta l at luw at kunmindi ki sigi	1173	Gor	1173	0
490	https://www.bible.com/bible/1055/jhn.1.guhnt	guh	guhnt dios pejumelivaisibaxuto pejanalivaisibaxuto	1055	Guahibo	1055	0
491	https://www.bible.com/bible/613/jhn.1.gubbi	gub	gubbi tupan zeeg	613	Guajajára	613	5059
492	https://www.bible.com/bible/1037/jhn.1.gum	gum	gum nacom pejume diwesi po diwesi pena jume diwesi xua jesucristo yabara tinatsi	1037	Guambiano	1037	0
493	https://www.bible.com/bible/1056/jhn.1.gvcnt	gvc	gvcnt cohamacu yare yahari tjuel	1056	Guanano	1056	0
494	https://www.bible.com/bible/805/jhn.1.grn1913	gug	grn1913 tupa nandeyara 1913	805	Avañe'e - Guaraní paraguayo	805	0
495	https://www.bible.com/bible/66/jhn.1.gpc2006	gug	gpc2006 nandejara nee	66	Avañe'e - Guaraní paraguayo	66	0
496	https://www.bible.com/bible/590/jhn.1.guint	gui	guint nuevo testamento guarani pe	590	Eastern Bolivian Guarani - Guaraní: Ava (Bolivia)	590	0
497	https://www.bible.com/bible/972/jhn.1.guabd	gui	guabd biblia guarani tumpa inee	972	Eastern Bolivian Guarani - Guaraní: Ava (Bolivia)	972	0
498	https://www.bible.com/bible/1739/jhn.1.gnwpb	gnw	gnwpb biblia	1739	Western Bolivian Guarani - Guaraní: Simba	1739	0
499	https://www.bible.com/bible/606/jhn.1.gnwnt	gnw	gnwnt nuevo testamento guarani pe	606	Western Bolivian Guarani - Guaraní: Simba	606	0
500	https://www.bible.com/bible/247/jhn.1.ixlcnt	ixl	ixlcnt viak la txumb al u tioxh	247	Ixil	247	0
501	https://www.bible.com/bible/1763/jhn.1.ixl	ixl	ixl vika v iyol qub aal tiuxh quyolb alxhtu	1763	Ixil	1763	0
502	https://www.bible.com/bible/1146/jhn.1.nca	nca	nca the new testament in the iyo language of papua new guinea	1146	Iyo	1146	5059
503	https://www.bible.com/bible/2070/jhn.1.izrnt	izr	izrnt izere new testament	2070	Izere	2070	0
504	https://www.bible.com/bible/1601/jhn.1.izii	izz	izii bayiburu izii	1601	Izii	1601	0
505	https://www.bible.com/bible/854/jhn.1.majnt	maj	majnt ehen ntiana	854	Jalapa De Díaz Mazatec	854	0
506	https://www.bible.com/bible/1903/jhn.1.jaant	jaa	jaant deoso ka yama hani	1903	Jamamadí	1903	0
507	https://www.bible.com/bible/476/jhn.1.jnt	jam	jnt di jamiekan nyuu testiment	476	Jamaican Creole English - Jamiekan	476	0
508	https://www.bible.com/bible/775/jhn.1.mxtnt	mxt	mxtnt tuhun cha sanaha ra jesucristo chi yo	775	Jamiltepec Mixtec	775	0
509	https://www.bible.com/bible/1095/jhn.1.jnt	jra	jnt jarai nt	1095	Jarai	1095	0
510	https://www.bible.com/bible/894/jhn.1.jbsv	jra	jbsv hodrom hra rogoh hiam	894	Jarai	894	0
511	https://www.bible.com/bible/1973/jhn.1.hoap	jra	hoap hra oi adai pohiap	1973	Jarai	1973	0
512	https://www.bible.com/bible/348/jhn.1.jclb	kac	jclb jinghpaw common language bible 2009	348	Kachin - Jingpho	348	0
513	https://www.bible.com/bible/1549/jhn.1.cskdbl	csk	cskdbl hulimahu hata ateemit	1549	Jola-Kasa	1549	0
514	https://www.bible.com/bible/1744/jhn.1.bek	bex	bek buku ba tisaki ni todo to lomu la ja ba yesu kurisito ngere ze	1744	Jur Modo	1744	0
515	https://www.bible.com/bible/490/jhn.1.quich1	quc	quich1 quiche bible	490	K'iche'	490	0
516	https://www.bible.com/bible/653/jhn.1.quctnt	quc	quctnt ru lok pixab ri dios	653	K'iche'	653	0
517	https://www.bible.com/bible/657/jhn.1.qucnnt	quc	qucnnt ru loq pixab ri dios	657	K'iche'	657	0
518	https://www.bible.com/bible/2023/jhn.1.gna	gna	gna kaansa nt ghana	2023	Kaansa	2023	0
519	https://www.bible.com/bible/1485/jhn.1.kspdbl	ksp	kspdbl maketuru le lubba ke tar kabba	1485	Kaba - Kabba	1485	0
520	https://www.bible.com/bible/1444/jhn.1.bkj	hrv	bkj novi zavjet i psalmi 1 izd	1444	Croatian - Hrvatski	1444	0
521	https://www.bible.com/bible/1088/jhn.1.qubnt	qub	qubnt tayta diosninchi isquirbichishan	1088	Huallaga Huánuco Quechua	1088	0
522	https://www.bible.com/bible/670/jhn.1.qvhnt	qvh	qvhnt mushog testamento	670	Huamalíes-Dos de Mayo Huánuco Quechua	670	0
523	https://www.bible.com/bible/720/jhn.1.hubnt	hub	hubnt yuusa chichame yaunchukia tura yamaram chichamjai aarmau	720	Huambisa	720	0
524	https://www.bible.com/bible/1347/jhn.1.var	var	var riosia warijio nayewani ahpo tisiwa kaaweruma tuuyewari	1347	Huarijio	1347	0
525	https://www.bible.com/bible/698/jhn.1.husnt	hus	husnt nin tenek kawintal an ok oxlab	698	Huastec	698	0
526	https://www.bible.com/bible/848/jhn.1.husnt	hus	husnt new testament in huastec san luis potosi	848	Huastec	848	0
527	https://www.bible.com/bible/834/jhn.1.maudbl	mau	maudbl new testament in mazatec huautla	834	Huautla Mazatec	834	0
528	https://www.bible.com/bible/734/jhn.1.qwhnt	qwh	qwhnt teyta diospa mushoq testamentun	734	Huaylas Ancash Quechua	734	0
529	https://www.bible.com/bible/268/jhn.1.qxnnt	qxn	qxnnt senor jesucristopa alli willacuynin	268	Northern Conchucos Ancash Quechua - Huaylay	268	0
530	https://www.bible.com/bible/849/jhn.1.teent	tee	teent ixchivinti dios	849	Huehuetla Tepehua	849	0
531	https://www.bible.com/bible/830/jhn.1.hchnt	hch	hchnt kakaiyari niukieya	830	Huichol	830	0
532	https://www.bible.com/bible/1027/jhn.1.yml	yml	yml youbada yana vonaawaufaufa ivauna	1027	Iamalele	1027	5058
533	https://www.bible.com/bible/968/jhn.1.iannt	ian	iannt god waa nyaangit	968	Iatmul	968	0
534	https://www.bible.com/bible/171/jhn.1.bk	iba	bk bup kudus	171	Iban	171	0
535	https://www.bible.com/bible/1322/jhn.1.ivbpotnt	ivb	ivbpotnt chirin ni apo dyos no bayo a tolag kan genesis naimbag a damag iti agdama a panawen	1322	Ibatan	1322	0
536	https://www.bible.com/bible/947/jhn.1.aal59	lam	aal59 amashiwi aba lesa	947	Lamba - Ichilamba	947	0
537	https://www.bible.com/bible/1235/jhn.1.vivnt	viv	vivnt yaubada bonana veyao ivaguna	1235	Iduna	1235	0
538	https://www.bible.com/bible/1759/jhn.1.ife	ife	ife iwe odaye im le ikaanyi	1759	Ifè	1759	0
539	https://www.bible.com/bible/77/jhn.1.igbob	ibo	igbob bible nso	77	Igbo	77	5058
540	https://www.bible.com/bible/609/jhn.1.gyrnt	gyr	gyrnt tupa nehengaguer	609	Guarayu	609	0
541	https://www.bible.com/bible/224/jhn.1.gyob0253	gyr	gyob0253 tupa neengagwer	224	Guarayu	224	0
542	https://www.bible.com/bible/359/jhn.1.gyob	gyr	gyob tupa neengagwer	359	Guarayu	359	0
543	https://www.bible.com/bible/499/jhn.1.guont	guo	guont pajelwuajan dios pejjamechan	499	Guayabero	499	0
544	https://www.bible.com/bible/1778/jhn.1.gde	gde	gde kura al at kawal at ngga at ntangf at	1778	Gude	1778	0
545	https://www.bible.com/bible/1641/jhn.1.gue1863	nrf	gue1863 l saint evangile sievant saint makyu 1863	1641	Guernsey Norman French - Guernésiais	1641	0
546	https://www.bible.com/bible/749/jhn.1.ngunt	ngu	ngunt in yencuic iyectlajtoltzin dios itech ica toteco jesucristo	749	Guerrero Nahuatl	749	0
547	https://www.bible.com/bible/1660/jhn.1.ngunt	ngu	ngunt el nuevo testamento	1660	Guerrero Nahuatl	1660	0
548	https://www.bible.com/bible/953/jhn.1.ghsnt	ghs	ghsnt poro tongo usaqe	953	Guhu-Samane	953	0
549	https://www.bible.com/bible/815/jhn.1.gul	gvl	gul gulei new testament	815	Gulay	815	0
550	https://www.bible.com/bible/585/jhn.1.gul	gul	gul de nyew testament	585	Sea Island Creole English - Gullah	585	0
551	https://www.bible.com/bible/2006/jhn.1.gnnntotpo	gnn	gnnntotpo gumatj shorter bible	2006	Gumatj	2006	0
552	https://www.bible.com/bible/1837/jhn.1.rub	rub	rub lugungu bible	1837	Gungu	1837	0
553	https://www.bible.com/bible/939/jhn.1.dahnt	dah	dahnt al kurungyen mere iging	939	Gwahatike	939	0
554	https://www.bible.com/bible/600/jhn.1.gwint	gwi	gwint viteegwijyahchyaa vagwandak nizii	600	Gwichʼin	600	0
555	https://www.bible.com/bible/327/jhn.1.hcl	cnh	hcl hakha common language bible	327	Hakha Chin - Hakha	327	0
556	https://www.bible.com/bible/1862/jhn.1.hakachin-bsi	cnh	hakachin bsi haka chin nt with psa 7 pro bsi	1862	Hakha Chin - Hakha	1862	0
557	https://www.bible.com/bible/955/jhn.1.hlant	hla	hlant u bulungana u niga	955	Halia	955	0
558	https://www.bible.com/bible/1499/jhn.1.hag	hag	hag naawun yatogiri piiligu gbangngu selections	1499	Hanga	1499	0
559	https://www.bible.com/bible/1570/jhn.1.tmd	tmd	tmd mono komo	1570	Haruai	1570	0
560	https://www.bible.com/bible/71/jhn.1.hau	hau	hau littafi mai tsarki	71	Hausa	71	0
561	https://www.bible.com/bible/1614/jhn.1.bha	hau	bha biblica hausa new testament	1614	Hausa	1614	0
562	https://www.bible.com/bible/76/jhn.1.hwcnt	hwc	hwcnt hawaii pidgin	76	Hawai'i Creole English - Hawai’i Pidgin	76	0
563	https://www.bible.com/bible/1149/jhn.1.xednt	xed	xednt deftera lfida dzratawi	1149	Hdi	1149	0
564	https://www.bible.com/bible/1045/jhn.1.hegntpo	heg	hegntpo buk niu in hida balu nol dehet deng apan kloma ki in dadi ka	1045	Helong	1045	0
565	https://www.bible.com/bible/721/jhn.1.chdnt	chd	chdnt lataiqui loya apa ile al c a lixpic epa landios	721	Highland Oaxaca Chontal	721	0
566	https://www.bible.com/bible/781/jhn.1.azznt	azz	azznt in cuali tajtoltzin de dios	781	Highland Puebla Nahuatl	781	0
567	https://www.bible.com/bible/10/jhn.1.hlgn	hil	hlgn ang pulong sang dios	10	Hiligaynon	10	0
568	https://www.bible.com/bible/820/jhn.1.hhbr	hin	hhbr hindi holy bible	820	Hindi (Roman script) - Hindi (Roman Script)	820	0
569	https://www.bible.com/bible/587/jhn.1.hixnt	hix	hixnt khoryenkom karyehtana	587	Hixkaryána	587	0
570	https://www.bible.com/bible/1864/jhn.1.hmarmb-bsi	hmr	hmarmb bsi pathien lekhabu inthieng bsi	1864	Hmar	1864	0
571	https://www.bible.com/bible/1863/jhn.1.hmarcl-bsi	hmr	hmarcl bsi pathien lekhabu inthieng bsi	1863	Hmar	1863	0
572	https://www.bible.com/bible/1525/jhn.1.hwb	mww	hwb meo white hmong daw bible	1525	Hmong Daw - Hmong	1525	0
573	https://www.bible.com/bible/1269/jhn.1.hmowsv	mww	hmowsv vajtswv txojlus lus hmoob dawb txhais tshiab xyoo 2004	1269	Hmong Daw - Hmong	1269	0
574	https://www.bible.com/bible/1216/jhn.1.hmobsv	hnj	hmobsv vaajtswv txujlug lug moob ntsuab txhais tshab xyoo 2004	1216	Hmong Njua - Hmong Hoa	1216	0
575	https://www.bible.com/bible/1726/jhn.1.hbb	hnj	hbb vietnam	1726	Hmong Njua - Hmong Hoa	1726	0
576	https://www.bible.com/bible/595/jhn.1.hopnt	hop	hopnt god lavayiyat an puhuvasiwni	595	Hopi	595	0
577	https://www.bible.com/bible/1026/jhn.1.hot	hot	hot wapombeng aneng abo matheng	1026	Hote	1026	0
578	https://www.bible.com/bible/1018/jhn.1.hran	hra	hran pathian lekhabu irthiang	1018	Hrangkhol	1018	0
579	https://www.bible.com/bible/39/jhn.1.kok	hrv	kok knjiga o kristu	39	Croatian - Hrvatski	39	0
580	https://www.bible.com/bible/1029/jhn.1.kmhmnt	kmh	kmhmnt minim koming	1029	Kalam	1029	0
581	https://www.bible.com/bible/860/jhn.1.nmn	kck	nmn ndebo mbuya ne njimbo	860	Kalanga	860	0
582	https://www.bible.com/bible/1585/jhn.1.kapr	kln	kapr bukuit ne tilil	1585	Kalenjin	1585	0
583	https://www.bible.com/bible/1586/jhn.1.kaldc	kln	kaldc bukuit ne tiliil sireet ne dutero kanon	1586	Kalenjin	1586	0
584	https://www.bible.com/bible/2089/jhn.1.xalnt	xal	xalnt shin bootsan	2089	Kalmyk	2089	0
585	https://www.bible.com/bible/1298/jhn.1.bco	bco	bco kaluli baibel	1298	Kaluli	1298	0
586	https://www.bible.com/bible/1236/jhn.1.kbqntpo	kbq	kbqntpo anumzamofo ruotage avontafere	1236	Kamano	1236	0
587	https://www.bible.com/bible/971/jhn.1.kms	kms	kms nupela testamen long tokples kamasau long niugini	971	Kamasau	971	0
588	https://www.bible.com/bible/1410/jhn.1.xlapb	xla	xlapb ka dle yu	1410	Kamula	1410	0
589	https://www.bible.com/bible/1198/jhn.1.soqnt	soq	soqnt ina sanaa gagalowa	1198	Kanasi	1198	0
590	https://www.bible.com/bible/1252/jhn.1.kqw	kqw	kqw buk baibel long tokples kandas	1252	Kandas	1252	0
591	https://www.bible.com/bible/1137/jhn.1.gam	gam	gam jisas kandjiyebe wopake	1137	Kandawo	1137	0
592	https://www.bible.com/bible/1653/jhn.1.moh1804	moh	moh1804 nene karighwiyoston tsinihorighhoten ne saint john 1804	1653	Mohawk - Kanien’kéha	1653	0
593	https://www.bible.com/bible/1473/jhn.1.wat	wat	wat buk baibel long tokples kaninuwa	1473	Kaninuwa	1473	0
594	https://www.bible.com/bible/987/jhn.1.kmunt	kmu	kmunt anumayamo a haegafa alino hagelafilatenea kea	987	Kanite	987	0
595	https://www.bible.com/bible/1329/jhn.1.knepotnt	kne	knepotnt kalin diyos	1329	Kankanaey	1329	0
596	https://www.bible.com/bible/1368/jhn.1.kpg	kpg	kpg beebaa dabu	1368	Kapingamarangi	1368	5057
597	https://www.bible.com/bible/1354/jhn.1.kpg	kpg	kpg baebel kapingamarangi	1354	Kapingamarangi	1354	0
598	https://www.bible.com/bible/1668/jhn.1.tfsp	leu	tfsp a turoxoian faui sina piran	1668	Kara (Papua New Guinea)	1668	0
599	https://www.bible.com/bible/1107/jhn.1.leu	leu	leu a turoxoian fa ui sina piran	1107	Kara (Papua New Guinea)	1107	0
600	https://www.bible.com/bible/555/jhn.1.kabi	kbp	kabi new testament	555	Kabiyè	555	0
601	https://www.bible.com/bible/584/jhn.1.kbcnt	kbc	kbcnt gela liwai lotaganagaxi aneotedogoji	584	Kadiwéu	584	0
602	https://www.bible.com/bible/1126/jhn.1.cgcnt	cgc	cgcnt pulong ta dyos genesis daw bag o na kasugtanan	1126	Kagayanen	1126	0
603	https://www.bible.com/bible/1508/jhn.1.ddkww	kki	ddkww dilagano disha ku wanhu wose	1508	Kagulu	1508	0
604	https://www.bible.com/bible/629/jhn.1.kgpnt	kgp	kgpnt tope vi ra	629	Kaingang	629	0
605	https://www.bible.com/bible/611/jhn.1.kgknt	kgk	kgknt nhandejary nhee	611	Kaiwá	611	0
606	https://www.bible.com/bible/1100/jhn.1.kakabai	kqf	kakabai kakabai mak	1100	Kakabai	1100	0
607	https://www.bible.com/bible/489/jhn.1.kqc	cak	kqc kaqchiquel bible	489	Kaqchikel - Kakchikel	489	0
608	https://www.bible.com/bible/531/jhn.1.cakynt	cak	cakynt re caca testamento pa kachabal	531	Kaqchikel - Kakchikel	531	0
609	https://www.bible.com/bible/1519/jhn.1.cakx	cak	cakx ri dios ndich a a chaqe pa qach ab el wokami	1519	Kaqchikel - Kakchikel	1519	0
610	https://www.bible.com/bible/570/jhn.1.cakwnt	cak	cakwnt ri cacac testamento pa kachabel	570	Kaqchikel - Kakchikel	570	0
611	https://www.bible.com/bible/216/jhn.1.caksmnt	cak	caksmnt ri cacac testamento pa kachabal	216	Kaqchikel - Kakchikel	216	0
612	https://www.bible.com/bible/949/jhn.1.caksc	cak	caksc gt cak kaqchikel	949	Kaqchikel - Kakchikel	949	0
613	https://www.bible.com/bible/902/jhn.1.caknt	cak	caknt ri utzilaj rutzij ri dios pa kach abel	902	Kaqchikel - Kakchikel	902	0
614	https://www.bible.com/bible/572/jhn.1.cakent	cak	cakent ri dios ncho pa kachabul cheke	572	Kaqchikel - Kakchikel	572	0
615	https://www.bible.com/bible/530/jhn.1.cakcnt	cak	cakcnt ri caca trato ri xuben ri dios quiquin ri vinek	530	Kaqchikel - Kakchikel	530	0
616	https://www.bible.com/bible/1768/jhn.1.kkj	kkj	kkj melepi me njambiye jonja mbon	1768	Kako	1768	0
617	https://www.bible.com/bible/1399/jhn.1.mwpbiblepo	mwp	mwpbiblepo minar poelayzimayl	1399	Kala Lagaw Ya	1399	0
618	https://www.bible.com/bible/1357/jhn.1.kqe-e	kqe	kqe e kitab injil	1357	Kalagan	1357	0
619	https://www.bible.com/bible/950/jhn.1.kmhnt	kmh	kmhnt kalam baybol buk gor minim nuk kisen angayak	950	Kalam	950	0
620	https://www.bible.com/bible/1624/jhn.1.bn	ibo	bn baibulu nso	1624	Igbo	1624	0
621	https://www.bible.com/bible/1296/jhn.1.ikknt	ikk	ikknt elu ohun ekukwo nso azuun ohun rina	1296	Ika	1296	0
622	https://www.bible.com/bible/241/jhn.1.huvnt	huv	huvnt jayats nanderac wux miteatiiuts jesucristo	241	San Mateo Del Mar Huave - Ikootz	241	0
623	https://www.bible.com/bible/1190/jhn.1.ikwnt	ikw	ikwnt tesitamenti ikne nonu ikwere	1190	Ikwere	1190	0
