ISO	NAM_LABEL	LMP_LON	LMP_LAT	GENEALOGY
ibb	Ibibio	7.86688	5.15279	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Efik
ibd	Iwaidja	132.45337	-11.33788	Australian, Yiwaidjan, Yiwaidjic
ibe	Akpes	5.95559	7.50256	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Akpes
ibg	Ibanag	121.89093	17.42014	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Northern Cordilleran, Cagayan Valley, Ibanagic
ibi	Ibilo	6.08384	7.42662	
ibl	Ibaloi	120.69508	16.42625	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran, Ibaloy
ibm	Agoi	8.21629	5.87953	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Agoi-Doko-Iyoniyong
ibn	Ibino	8.15254	4.59603	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Ibino
ibo	Igbo	7.23441	4.62705	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Igbo
ibr	Ibuoro	7.93108	5.49672	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Ibuoro
ibu	Ibu	127.54233	1.50556	West Papuan, North Halmahera, Sahu
iby	Ibani	7.23558	4.49119	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, Eastern, Northeastern, Eastern
ica	Ede Ica	1.82137	8.46128	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri
ich	Etkywan	10.35011	7.13773	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central, Kpan-Icen
icl	Icelandic Sign Language	-20.27305	64.17306	Deaf sign language
icr	Islander Creole English	-81.70425	12.55352	Creole, English based, Atlantic, Western
ida	Idakho-Isukha-Tiriki	34.81704	0.21557	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Logooli-Kuria (E.411)
idb	Indo-Portuguese	81.67875	7.71975	Creole, Portuguese based
idc	Idon	7.78151	10.21749	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Northern
idd	Ede Idaca	2.27039	7.78428	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri
ide	Idere	8.0831	5.21188	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo
idi	Idi	142.30075	-8.75976	South-Central Papuan, Pahoturi
idr	Indri	25.98485	8.81513	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Ubangi, Sere-Ngbaka-Mba, Sere, Indri-Togoyo
ids	Idesa	6.2929	7.34629	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Southern
idt	Idaté	125.83176	-8.76258	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Timor-Babar, Nuclear Timor
idu	Idoma	7.71261	7.19139	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Idoma
ifa	Amganad Ifugao	121.0422	16.90155	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Ifugaw
ifb	Batad Ifugao	121.23011	16.82656	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Ifugaw
ife	Ifè	1.38621	7.36855	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri
iff	Ifo	169.00732	-18.76682	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, South Vanuatu, Erromanga
ifk	Tuwali Ifugao	121.11348	16.66464	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Ifugaw
ifm	Teke-Fuumu	15.50605	-3.59003	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Teke (B.77)
ifu	Mayoyao Ifugao	121.29005	16.99837	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Nuclear Cordilleran, Ifugaw
ify	Keley-I Kallahan	121.03484	16.70985	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran, Kallahan
igb	Ebira	7.06183	8.15516	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Nupoid, Ebira-Gade
ige	Igede	8.27362	6.95522	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Idomoid, Akweya, Etulo-Idoma, Idoma
igg	Igana	144.84075	-4.70942	Ramu-Lower Sepik, Ramu, Tamolan
igl	Igala	7.17974	7.34325	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Igala
igm	Kanggape	144.81601	-4.4153	Ramu-Lower Sepik, Ramu, Tanggu
ign	Ignaciano	-65.39934	-15.11882	Maipurean, Southern, Southern Outlier, Mojo, Mojo
igo	Isebe	145.69081	-5.20719	Trans-New Guinea, Madang, Croisilles, Gum
igw	Igwe	6.08157	7.10878	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central, Ghotuo-Uneme-Yekhee
ihb	Iha Based Pidgin	132.294	-2.935	Pidgin, Iha based
ihi	Ihievbe	6.08581	7.00917	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central
ihp	Iha	132.27102	-2.81013	Trans-New Guinea, West, West Bomberai, West Bomberai Proper
iii	Sichuan Yi	102.12119	28.19474	Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Ngwi, Northern
ijc	Izon	5.51702	5.17986	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, West Ijo
ije	Biseni	6.51646	5.40296	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, West, Inland Ijo
ijj	Ede Ije	2.64262	7.09729	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri
ijn	Kalabari	6.69539	4.53194	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, Eastern, Northeastern, Eastern
ijs	Southeast Ijo	6.32192	4.44235	Niger-Congo, Atlantic-Congo, Ijoid, Ijo, East
ike	Eastern Canadian Inuktitut	-75.61387	62.17345	Eskimo-Aleut, Eskimo, Inuit-Inupiaq
iki	Iko	7.9866	4.56197	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Iko
ikk	Ika	6.31058	6.36423	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Igbo
ikl	Ikulu	7.86684	10.13393	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Northern
iko	Olulumo-Ikom	8.56546	5.97709	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Upper Cross, Central, East-West, Ikom
ikp	Ikpeshi	6.17647	7.04475	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central, Ghotuo-Uneme-Yekhee
ikt	Western Canadian Inuktitut	-96.14797	64.34861	Eskimo-Aleut, Eskimo, Inuit-Inupiaq
iku	Eastern Arctic Inuktitut	-75.61	62.17	Eskimo-Aleut, Eskimo, Inuit-Inupiaq
ikv	Iku-Gora-Ankwa	7.84105	10.27852	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Northern
ikw	Ikwere	6.86651	5.04333	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Igboid, Igbo
ikx	Ik	34.25066	3.61407	Nilo-Saharan, Eastern Sudanic, Kuliak, Ik
ikz	Ikizu	34.35893	-1.9915	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Logooli-Kuria (E.402)
ila	Ile Ape	123.44173	-8.38636	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Bima-Lembata
ilb	Ila	26.45548	-15.60807	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, M, Lenje-Tonga (M.63)
ilg	Garig-Ilgar	132.18174	-11.41198	Australian, Yiwaidjan, Yiwaidjic
ili	Ili Turki	80.64616	43.98761	Altaic, Turkic, Eastern
ilk	Ilongot	121.54727	16.37846	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, Ilongot
ill	Iranun	118.2235	4.3362	Austronesian, Malayo-Polynesian, Philippine, Greater Central Philippine, Danao, Maranao-Iranon
ilo	Ilocano	120.99329	15.93614	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Ilocano
ilu	Ili'uun	125.90186	-7.84385	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Timor-Babar, Southwest Maluku, Wetar
ilv	Ilue	8.25236	4.78618	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Ilue
ilw	Talur	126.33592	-7.88553	
ime	Imeraguen	-16.34726	19.37331	Unclassified
imi	Anamgura	144.99148	-4.63762	Trans-New Guinea, Madang, South Adelbert Range, Josephstaal, Pomoikan
imn	Imonda	141.1713	-3.31228	Border, Waris
imo	Imbongu	144.02573	-6.13629	Trans-New Guinea, Chimbu-Wahgi, Hagen, Kaugel
imr	Imroing	129.65091	-7.96772	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Babar, South, Southwest Babar
ina	Interlingua	2.615	48.203	
inb	Inga	-76.86062	1.00313	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay
ind	Indonesian	109.71572	-7.33458	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
ing	Degexit'an	-160.04427	62.0697	Eyak-Athabaskan, Athabaskan, Northern Athabaskan
inh	Ingush	44.15799	42.95255	North Caucasian, East Caucasian, Nakh, Chechen-Ingush
inj	Jungle Inga	-76.65931	0.88872	Quechuan, Peripheral Quechua, Chinchay, Northern Chinchay
inl	Indonesian Sign Language	112.378	-7.908	Deaf sign language
inn	Isinai	121.12014	16.32993	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, Isinai
ino	Inoke-Yate	145.53907	-6.32311	Trans-New Guinea, Kainantu-Goroka, Gorokan, Kamano-Yagaria
inp	Iñapari	-69.30827	-12.46525	Maipurean, Southern, Southern Outlier, Piro
ins	Indian Sign Language	77.40423	27.279	Deaf sign language
int	Intha	96.93882	20.39204	Sino-Tibetan, Tibeto-Burman, Ngwi-Burmese, Burmish, Southern
inz	Ineseno	-119.711	34.429	Chumashan, Central Chumash
ior	Inor	37.79684	7.94883	Afro-Asiatic, Semitic, South, Ethiopian, South, Outer, tt-Group
iou	Tuma-Irumu	146.60922	-6.29221	Trans-New Guinea, Finisterre-Huon, Finisterre, Wantoat
iow	Iowa-Oto	-95.52135	40.05114	Siouan-Catawban, Siouan, Mississippi Valley-Ohio Valley Siouan, Mississippi Valley Siouan, Chiwere-Winnebago
ipi	Ipili	143.08884	-5.42586	Trans-New Guinea, Engan, Enga
ipo	Ipiko	144.8632	-7.37424	Trans-New Guinea, Inland Gulf, Ipiko
iqu	Iquito	-73.97046	-3.31233	Zaparoan, Iquito-Cahuarano
ire	Iresim	135.02456	-3.62803	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Iresim
irh	Irarutu	133.58624	-2.94438	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, South Halmahera
iri	Irigwe	8.6525	9.85197	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Central, South-Central
irk	Iraqw	35.29393	-4.19948	Afro-Asiatic, Cushitic, South
irn	Irántxe	-57.98063	-12.71782	Language isolate
irr	Ir	106.56415	15.71875	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Katuic, Central Katuic, Ta’oih
iru	Irula	79.95209	12.70645	Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Tamil
irx	Kamberau	133.51841	-3.53189	Trans-New Guinea, Asmat-Kamoro, Sabakor
iry	Iraya	120.64995	13.38103	Austronesian, Malayo-Polynesian, Philippine, North Mangyan
isa	Isabi	145.46204	-5.83809	Trans-New Guinea, Kainantu-Goroka, Gorokan, Isabi
isc	Isconahua	-74.51927	-7.75236	Panoan, Mainline, Tri-State, Amawaka
isd	Isnag	121.1599	18.21387	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Northern Cordilleran, Cagayan Valley, Isnag
ise	Italian Sign Language	12.42949	42.72915	Deaf sign language
isg	Irish Sign Language	-6.36541	53.31499	Deaf sign language
ish	Esan	6.33917	6.25685	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, North-Central, Edo-Esan-Ora
isi	Nkem-Nkum	8.68668	6.59158	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Ekoid, Bakor
isl	Icelandic	-19.02117	63.48375	Indo-European, Germanic, North, West Scandinavian
ism	Masimasi	139.04018	-2.00717	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Sarmi
isn	Isanzu	34.846	-3.99991	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, F, Nilamba-Rangi (F.31)
iso	Isoko	6.24682	5.52889	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Southwestern
isr	Israeli Sign Language	34.76366	31.5279	Deaf sign language
ist	Istriot	13.64	45.088	Indo-European, Italic, Romance, Italo-Western, Italo-Dalmatian
isu	Isu	9.96577	6.63731	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Ring, West
ita	Italian	12.97622	42.609	Indo-European, Italic, Romance, Italo-Western, Italo-Dalmatian
itb	Binongan Itneg	120.87563	17.59722	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Kalinga-Itneg, Itneg
ite	Itene	-64.98409	-12.29945	Chapacuran, Itene
iti	Inlaod Itneg	120.65389	17.61752	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Kalinga-Itneg, Itneg
itk	Judeo-Italian	11.47233	43.12845	Indo-European, Italic, Romance, Italo-Western, Italo-Dalmatian
itl	Itelmen	156.90623	56.77984	Chukotko-Kamchatkan, Southern
itm	Itu Mbon Uzo	7.80378	5.52679	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Ibuoro
ito	Itonama	-64.35748	-12.80431	Language isolate
itr	Iteri	141.58528	-4.11998	Arai (Left May)
its	Isekiri	5.5862	5.81898	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri
itt	Maeng Itneg	120.71816	17.24531	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Kalinga-Itneg, Itneg
itu	Itutang	144.88352	-4.61602	
itv	Itawit	121.5796	17.73286	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Northern Cordilleran, Cagayan Valley, Ibanagic
itw	Ito	8.04626	5.14438	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Cross River, Delta Cross, Lower Cross, Obolo, Ibuoro
itx	Itik	139.34115	-2.18342	Tor-Kwerba, Orya-Tor, Tor
ity	Moyadan Itneg	120.70173	17.42321	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Central Cordilleran, North Central Cordilleran, Kalinga-Itneg, Itneg
itz	Itzá	-89.87338	17.02694	Mayan, Yucatecan-Core Mayan, Yucatecan, Mopan-Itzá
ium	Iu Mien	110.31542	24.42413	Hmong-Mien, Mienic, Mian-Jin
ivb	Ibatan	121.90888	18.93984	Austronesian, Malayo-Polynesian, Philippine, Bashiic, Ivatan
ivv	Ivatan	121.97521	20.38479	Austronesian, Malayo-Polynesian, Philippine, Bashiic, Ivatan
iwk	I-Wak	120.78633	16.30448	Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Meso-Cordilleran, South-Central Cordilleran, Southern Cordilleran, West Southern Cordilleran, Nuclear Southern Cordilleran, Ibaloy
iwm	Iwam	141.81705	-4.27346	Sepik, Iwam
iwo	Iwur	140.82271	-5.11036	Trans-New Guinea, Ok-Awyu, Ok, Lowland
iws	Sepik Iwam	142.11683	-4.30928	Sepik, Iwam
ixc	Ixcatec	-97.12415	17.75974	Otomanguean, Eastern Otomanguean, Popolocan-Zapotecan, Popolocan
ixi	Nebaj Ixil	-91.18849	15.52292	
ixj	Chajul Ixil	-90.97619	15.58022	
ixl	San Juan Cotzal Ixil	-90.89351	15.45693	Mayan, Yucatecan-Core Mayan, K’ichean-Mamean, Mamean, Awakateko-Ixil
iya	Iyayu	5.68537	7.38143	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Edoid, Northwestern, Osse
iyo	Mesaka	9.8723	6.32679	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Tivoid
iyx	Yaka	13.36366	-3.73301	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Northwest, B, Teke (B.73)
izh	Ingrian	29.71145	59.47403	Uralic, Finnic
izi	Izi-Ezaa-Ikwo-Mgbo	8.03044	6.31831	
izr	Izere	9.84517	10.30982	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Central, South-Central
jaa	Jamamadí	-66.56619	-7.62223	Arauan, Jamamadi
jab	Hyam	7.95163	9.37832	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Western, Northwestern, Hyamic
jac	Eastern Jacalteco	-91.66327	15.66095	Mayan, Yucatecan-Core Mayan, Q’anjob’alan-Chujean, Q’anjob’alan, Q’anjob’al-Akateko-Jakalteko
jad	Jahanka	-14.40663	10.80654	Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding
jae	Yabem	147.80997	-6.67052	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, North
jaf	Jara	11.70359	10.52325	Afro-Asiatic, Chadic, Biu-Mandara, A, A.1, Western
jah	Jah Hut	102.2913	3.67619	Austro-Asiatic, Mon-Khmer, Aslian, Jah Hut
jai	Western Jacalteco	-91.77069	15.72465	
jaj	Zazao	159.25532	-8.18719	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Santa Isabel, Central
jak	Jakun	103.34214	2.64582	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
jal	Yalahatan	129.31549	-3.3619	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Central Maluku, East, Seram, Nunusaku, Three Rivers
jam	Jamaican Creole English	-77.27348	18.11864	Creole, English based, Atlantic, Western
jao	Yanyuwa	136.05506	-15.76212	Australian, Pama-Nyungan, Yanyuwan
jap	Jaruára	-65.44134	-7.42116	
jaq	Yaqay	139.24945	-6.66632	Trans-New Guinea, Marind, Yaqay
jar	Jarawa	10.21664	9.42456	
jas	New Caledonian Javanese	166.4449	-22.3001	Austronesian, Malayo-Polynesian, Javanese
jat	Jakati	37.3	48.616	Indo-European, Indo-Iranian, Indo-Aryan, Northwestern zone, Lahnda
jau	Yaur	134.87891	-3.32519	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yaur
jav	Javanese	111.07143	-7.40618	Austronesian, Malayo-Polynesian, Javanese
jax	Jambi Malay	103.12993	-2.6469	Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Malay
jay	Jarnango	134.87665	-12.08531	Australian, Pama-Nyungan, Yuulngu, Dhangu
jaz	Jawe	164.67594	-20.66477	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Nemi
jbe	Judeo-Berber	34.97483	32.55935	Afro-Asiatic, Berber, Northern, Atlas
jbj	Arandai	132.98337	-2.08016	Trans-New Guinea, South Bird’s Head, South Bird’s Head Proper, Eastern
jbn	Nafusi	11.82876	31.95294	Afro-Asiatic, Berber, Northern, Zenati, East
jbt	Jabutí	-64.66937	-12.03802	Jabutian
jbu	Jukun Takum	10.50812	6.86367	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central, Jukun-Mbembe-Wurbo, Jukun
jcs	Jamaican Country Sign Language	-76.93205	17.99968	Deaf sign language
jct	Judeo-Crimean Tatar	66.3805	39.84121	Altaic, Turkic, Western, Ponto-Caspian
jda	Jad	79.153	30.241	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, Central Bodish, Central, Western
jdg	Jadgali	67.43591	26.01136	Indo-European, Indo-Iranian, Indo-Aryan, Northwestern zone, Sindhi
jdt	Judeo-Tat	35.0694	31.76096	Indo-European, Indo-Iranian, Iranian, Western, Southwestern, Tat
jeb	Jebero	-76.41032	-5.40317	Cahuapanan
jee	Jerung	86.25468	27.17411	Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Himalayan, Kiranti, Western
jeg	Jeng	107.14659	15.03918	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Bahnaric, West Bahnaric, Oi-The
jeh	Jeh	107.89563	15.19845	Austro-Asiatic, Mon-Khmer, Eastern Mon-Khmer, Bahnaric, North Bahnaric, West, Jeh-Halang
jei	Yei	140.86307	-7.87489	South-Central Papuan, Morehead-Upper Maro, Yey
jek	Jeri Kuo	-5.66717	9.3957	Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Jogo-Jeri
jel	Yelmek	139.09633	-7.4453	South-Central Papuan, Yelmek-Maklew
jen	Dza	11.38838	9.26671	Niger-Congo, Atlantic-Congo, Volta-Congo, North, Adamawa-Ubangi, Adamawa, Waja-Jen, Jen
jer	Jere	8.95834	10.19625	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Eastern, Northern Jos, Jera
jet	Manem	141.01991	-2.99145	Border, Waris
jeu	Jonkor Bourmataguil	19.09535	11.50342	Afro-Asiatic, Chadic, East, B, B.1, 1
jgb	Ngbee	27.65292	3.60447	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, D, Bira-Nyali (D.336)
jge	Judeo-Georgian	35.11371	31.74069	Kartvelian, Georgian
jgo	Ngomba	10.23704	5.63067	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Bamileke
jhi	Jehai	101.54145	5.63695	Austro-Asiatic, Mon-Khmer, Aslian, North Aslian, Eastern
jia	Jina	14.9611	11.35547	Afro-Asiatic, Chadic, Biu-Mandara, B, B.1, Jina
jib	Jibu	11.30864	7.49214	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Jukunoid, Central, Jukun-Mbembe-Wurbo, Jukun
jic	Tol	-87.03719	14.66859	Jicaquean
jid	Bu	8.65697	9.05077	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Plateau, Western, Southwestern, A
jie	Jilbe	14.57944	11.79919	Afro-Asiatic, Chadic, Biu-Mandara, B, B.1
jig	Djingili	133.65904	-17.16504	Australian, West Barkly
jih	Shangzhai	102.63	32.225	Sino-Tibetan, Tibeto-Burman, Northeastern Tibeto-Burman, rGyalrongic
jii	Jiiddu	44.12938	1.84353	Afro-Asiatic, Cushitic, East, Somali
jil	Jilim	145.70602	-5.56611	Trans-New Guinea, Madang, Rai Coast, Nuru
jim	Jimi	13.52578	10.25105	Afro-Asiatic, Chadic, Biu-Mandara, A, A.8
jio	Jiamao	109.85372	18.55481	Tai-Kadai, Hlai
jiq	Guanyinqiao	101.9276	31.56552	Sino-Tibetan, Tibeto-Burman, Northeastern Tibeto-Burman, rGyalrongic
jit	Jita	33.91413	-1.62681	Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, J, Haya-Jita (E.25)
